result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,14,28,BRONZE_III,25,8,4611,403,386,SILVER_IV,46,18,23071,476,475,BRONZE_II,59,18,26308,213,179,BRONZE_IV,29,18,21512,141,155,BRONZE_II,71,18,19747,106,90,BRONZE_I,100,18,26029,8,16,BRONZE_III,0,18,18825,16,32,BRONZE_IV,41,18,22524,423,422,BRONZE_III,29,17,18327,169,154,BRONZE_III,1,18,18954
1,157,161,BRONZE_IV,9,14,12568,226,225,SILVER_IV,9,13,11025,134,144,BRONZE_III,17,13,11071,142,162,BRONZE_III,54,14,11527,131,124,BRONZE_II,55,11,7609,353,357,BRONZE_III,73,16,16103,8,16,BRONZE_III,0,14,12112,67,65,BRONZE_II,38,17,17232,113,108,SILVER_IV,16,13,10265,395,421,SILVER_IV,0,14,12793
0,251,288,BRONZE_II,13,17,16515,22,37,BRONZE_II,5,14,12005,363,377,BRONZE_II,89,15,14451,265,298,BRONZE_I,18,15,14260,128,161,SILVER_IV,33,14,12380,100,111,BRONZE_III,78,14,11535,8,16,BRONZE_III,0,13,9997,115,91,SILVER_IV,92,13,10844,8,20,BRONZE_III,59,13,10589,180,176,SILVER_III,29,14,11944
1,170,187,BRONZE_II,62,2,601,508,493,SILVER_IV,37,3,790,220,232,BRONZE_IV,41,3,1116,12,25,BRONZE_III,75,1,0,827,795,BRONZE_II,17,3,693,108,108,BRONZE_II,93,3,1139,73,73,BRONZE_II,59,3,985,142,140,BRONZE_I,51,3,965,159,175,BRONZE_II,95,2,602,138,115,BRONZE_III,93,2,602
1,55,50,BRONZE_I,8,11,7746,73,83,BRONZE_IV,13,10,6824,60,69,SILVER_III,11,12,9271,55,73,BRONZE_II,1,10,7263,157,158,BRONZE_I,0,10,6485,142,140,BRONZE_I,51,12,9902,474,438,BRONZE_II,64,13,11187,127,102,BRONZE_II,65,12,9382,270,265,BRONZE_I,24,13,10313,138,115,BRONZE_III,93,11,7319
1,150,125,BRONZE_II,11,12,8685,9,9,BRONZE_IV,32,11,7641,8,26,BRONZE_III,43,11,7544,7,9,BRONZE_IV,66,10,6824,385,429,BRONZE_IV,0,10,6583,28,37,BRONZE_II,4,14,11830,299,302,BRONZE_III,63,12,9112,28,39,BRONZE_III,63,12,9342,291,328,BRONZE_III,75,10,7021,138,115,BRONZE_III,93,11,7324
0,131,131,BRONZE_III,75,11,7814,269,254,BRONZE_II,80,11,8345,293,291,BRONZE_III,34,15,13943,190,194,BRONZE_II,15,11,7642,55,62,BRONZE_III,82,10,6899,302,304,BRONZE_III,19,13,10648,423,424,BRONZE_III,92,11,7903,215,219,BRONZE_III,45,12,8708,491,485,BRONZE_III,52,11,7689,138,115,BRONZE_III,93,8,4951
1,142,151,BRONZE_III,65,14,12751,153,151,BRONZE_III,54,14,12096,73,87,BRONZE_III,48,15,13483,202,209,BRONZE_III,86,14,11978,355,376,BRONZE_III,82,13,10774,113,101,BRONZE_II,39,17,17020,38,50,BRONZE_II,20,15,13460,138,141,BRONZE_III,75,16,15830,94,104,BRONZE_III,67,14,12421,138,115,BRONZE_III,93,13,10284
1,148,172,BRONZE_III,62,13,10898,332,309,BRONZE_III,98,12,9603,293,291,BRONZE_III,34,13,11012,61,77,BRONZE_II,48,12,9412,28,41,BRONZE_III,64,11,7614,135,125,BRONZE_II,41,15,13809,219,223,BRONZE_II,36,14,12208,45,73,BRONZE_III,0,15,14143,175,184,BRONZE_I,0,13,11404,138,115,BRONZE_III,93,13,11246
1,23,38,BRONZE_IV,23,18,20643,65,79,BRONZE_III,24,18,19556,119,128,BRONZE_III,30,16,15100,34,54,BRONZE_III,14,17,16721,36,52,BRONZE_IV,49,16,16268,179,159,BRONZE_II,0,18,24949,179,159,BRONZE_II,0,18,19431,179,159,BRONZE_II,0,18,18501,19,38,BRONZE_IV,0,18,22807,138,115,BRONZE_III,93,17,16894
1,70,74,BRONZE_IV,14,13,10143,37,50,BRONZE_III,17,10,7225,158,137,BRONZE_II,22,12,9526,5,17,IRON_III,64,10,6719,5,16,BRONZE_III,16,10,6956,143,124,BRONZE_II,43,14,11893,166,194,BRONZE_IV,28,14,12346,30,42,BRONZE_III,3,13,10322,159,157,BRONZE_III,54,13,10425,69,87,BRONZE_III,19,12,9033
1,82,89,BRONZE_II,74,17,17341,239,252,BRONZE_IV,21,15,14226,32,31,BRONZE_III,49,15,13411,257,247,BRONZE_II,85,14,12976,135,144,BRONZE_IV,3,14,12665,105,126,BRONZE_III,83,17,18219,52,59,BRONZE_III,42,16,16338,518,486,BRONZE_III,70,18,19470,159,157,BRONZE_III,54,16,15683,62,64,BRONZE_III,80,15,14579
0,105,111,BRONZE_IV,73,13,10632,213,186,BRONZE_II,16,11,8563,59,90,IRON_III,62,11,8444,438,421,BRONZE_III,38,11,8178,109,100,BRONZE_IV,0,10,7296,65,85,BRONZE_IV,59,13,10341,395,425,IRON_IV,62,10,7040,158,168,IRON_III,41,10,6706,159,157,BRONZE_III,54,9,5871,34,46,BRONZE_IV,0,9,5382
1,11,19,IRON_I,100,11,7849,49,44,SILVER_IV,24,8,4707,8,12,BRONZE_I,49,10,6837,12,14,BRONZE_III,75,7,4057,33,52,IRON_II,76,6,2631,3,14,IRON_I,68,9,6022,15,30,BRONZE_IV,6,9,5499,25,30,BRONZE_I,55,10,6662,159,157,BRONZE_III,54,9,5635,27,33,BRONZE_I,54,8,4448
0,321,348,BRONZE_IV,9,17,17238,100,94,BRONZE_III,56,15,14551,308,297,BRONZE_III,9,16,16236,223,198,BRONZE_II,75,16,14885,586,571,BRONZE_II,49,13,11008,299,307,BRONZE_IV,71,17,16791,135,117,BRONZE_II,0,17,16796,232,301,BRONZE_IV,0,13,11343,159,157,BRONZE_III,54,15,13988,217,239,BRONZE_III,53,14,12840
0,104,121,BRONZE_III,36,16,14823,93,109,BRONZE_IV,16,16,15598,252,213,SILVER_III,30,17,17488,463,443,BRONZE_III,32,14,11761,1258,1233,SILVER_IV,23,14,11553,100,132,BRONZE_III,77,16,16356,88,94,BRONZE_II,41,15,13388,206,223,BRONZE_III,54,13,10707,159,157,BRONZE_III,54,15,13496,28,21,BRONZE_III,61,12,8622
1,107,110,BRONZE_IV,89,14,12924,27,44,BRONZE_III,14,12,9856,199,174,BRONZE_III,7,15,14604,576,536,BRONZE_III,75,13,10376,485,488,BRONZE_II,70,11,8247,87,75,BRONZE_II,2,16,16435,246,243,BRONZE_I,14,14,12975,6,6,IRON_I,83,15,13805,159,157,BRONZE_III,54,15,13159,130,142,BRONZE_II,28,14,11491
0,215,209,SILVER_II,0,12,9046,57,66,SILVER_III,12,10,6678,13,18,BRONZE_I,44,11,7903,18,20,BRONZE_III,0,11,7775,11,13,SILVER_IV,36,9,5184,18,15,SILVER_IV,0,11,8337,30,33,SILVER_IV,0,12,9364,53,46,SILVER_IV,4,13,11254,168,172,SILVER_II,75,12,9356,64,57,SILVER_II,61,12,8612
0,11,13,SILVER_IV,36,11,7819,54,48,SILVER_IV,4,10,6551,186,191,SILVER_IV,0,11,7333,18,20,BRONZE_III,0,10,6914,544,548,SILVER_IV,0,9,5583,139,125,BRONZE_II,81,12,9369,40,52,BRONZE_I,0,12,9198,201,179,GOLD_IV,41,15,13386,81,108,BRONZE_III,10,10,7143,25,32,BRONZE_II,37,10,6655
1,11,13,SILVER_IV,36,14,11929,50,53,SILVER_III,31,14,12736,81,98,SILVER_IV,17,13,10169,18,20,BRONZE_III,0,14,12053,45,27,SILVER_II,30,13,10667,5,8,BRONZE_IV,0,12,8904,34,40,SILVER_II,30,13,10061,38,40,SILVER_IV,0,13,10358,51,53,BRONZE_I,100,12,9419,28,24,SILVER_II,0,11,8282
1,301,299,BRONZE_I,14,17,17155,134,124,BRONZE_II,31,16,15134,45,41,BRONZE_II,82,14,12254,18,20,BRONZE_III,0,9,5079,159,134,SILVER_IV,51,13,10618,136,139,BRONZE_III,61,11,7420,92,100,BRONZE_I,45,14,11841,121,108,BRONZE_III,62,13,10953,550,556,SILVER_IV,37,12,9914,128,136,BRONZE_III,77,13,10243
0,114,128,BRONZE_II,72,17,16724,24,44,BRONZE_IV,0,13,10874,11,21,IRON_I,81,15,14185,18,20,BRONZE_III,0,17,16723,96,107,BRONZE_II,2,14,12326,200,204,SILVER_IV,0,18,19955,142,152,BRONZE_IV,23,18,18855,108,109,BRONZE_II,75,17,16937,19,17,BRONZE_I,25,17,18001,198,201,BRONZE_III,45,17,16534
0,146,155,BRONZE_II,51,15,13690,261,264,BRONZE_II,78,16,15141,204,217,BRONZE_II,0,14,11989,18,20,BRONZE_III,0,15,13862,63,62,BRONZE_I,68,12,9923,91,90,SILVER_IV,49,17,16978,251,243,SILVER_IV,17,17,17377,360,320,SILVER_I,43,15,13680,133,124,BRONZE_I,31,15,14009,210,242,BRONZE_IV,13,15,13036
1,2,10,BRONZE_IV,61,18,18869,112,114,BRONZE_II,2,18,32902,9,18,BRONZE_II,78,18,21833,18,20,BRONZE_III,0,18,27624,19,28,BRONZE_IV,0,18,25179,92,113,IRON_I,29,18,27246,105,106,BRONZE_II,23,18,26150,6,9,IRON_I,87,18,26183,105,144,BRONZE_IV,61,18,29353,37,61,BRONZE_IV,13,18,21931
0,20,25,BRONZE_II,60,9,5969,29,24,BRONZE_II,93,8,4459,13,19,BRONZE_III,77,9,5196,40,46,BRONZE_I,98,8,4581,61,62,SILVER_IV,0,7,3410,25,31,BRONZE_II,75,8,4254,122,117,BRONZE_I,47,7,3551,7,4,BRONZE_III,74,3,723,7,16,BRONZE_II,21,7,3309,449,427,SILVER_IV,0,6,2693
1,241,255,BRONZE_III,54,13,10677,241,255,BRONZE_III,54,12,9698,241,255,BRONZE_III,54,12,9446,12,15,BRONZE_III,90,11,7464,22,56,IRON_IV,32,9,5890,24,40,BRONZE_III,7,14,11606,99,91,IRON_II,14,12,9570,7,4,BRONZE_III,74,15,14440,9,6,BRONZE_I,8,13,10014,16,55,IRON_IV,0,10,6646
0,25,14,SILVER_III,85,11,7884,25,30,BRONZE_II,15,11,7842,6,5,BRONZE_III,64,12,8728,22,22,BRONZE_I,73,10,6774,8,10,BRONZE_II,68,8,4502,14,25,BRONZE_II,0,10,6146,6,14,BRONZE_III,49,8,4531,7,4,BRONZE_III,74,10,6359,18,35,BRONZE_II,0,10,6496,27,26,BRONZE_I,48,9,5785
0,113,103,BRONZE_I,63,15,14007,21,32,BRONZE_II,70,14,11721,13,7,SILVER_IV,29,14,12352,83,75,SILVER_II,5,14,12082,23,31,BRONZE_I,34,14,11627,58,68,SILVER_III,10,14,12656,26,35,BRONZE_I,51,14,12920,7,4,BRONZE_III,74,16,15318,5,9,BRONZE_II,66,13,11010,17,21,BRONZE_I,66,13,10961
1,12,17,BRONZE_III,55,14,12367,15,39,BRONZE_IV,0,12,9360,7,20,BRONZE_IV,51,13,10354,27,50,BRONZE_III,45,12,8785,27,50,BRONZE_III,45,13,10244,111,114,BRONZE_III,60,15,13379,5,7,BRONZE_II,1,13,11129,7,4,BRONZE_III,74,13,11359,9,12,BRONZE_III,75,13,10646,9,12,BRONZE_III,75,11,8224
1,3,14,BRONZE_IV,75,14,11652,29,28,SILVER_IV,17,15,13830,2,13,BRONZE_IV,49,15,13097,5,21,BRONZE_IV,75,13,11406,5,21,BRONZE_IV,75,13,11092,4,8,IRON_I,79,17,18255,6,14,BRONZE_II,51,14,12024,7,4,BRONZE_III,74,17,17802,7,20,BRONZE_III,0,14,12542,21,15,SILVER_I,18,15,13866
1,5,21,BRONZE_IV,75,13,11192,5,6,BRONZE_IV,1,11,7923,5,6,BRONZE_IV,1,12,8598,18,20,BRONZE_III,63,11,8502,12,16,BRONZE_III,47,11,7959,12,16,BRONZE_III,47,13,10211,6,9,BRONZE_I,1,12,9728,7,4,BRONZE_III,74,14,11951,52,59,BRONZE_II,26,12,9884,7,4,BRONZE_III,74,11,7787
1,853,836,BRONZE_IV,25,16,16107,38,36,SILVER_IV,17,16,16084,38,36,SILVER_IV,17,15,13542,78,72,SILVER_IV,35,15,13427,22,28,BRONZE_IV,51,14,11645,11,6,SILVER_IV,0,17,17614,17,18,BRONZE_II,77,17,16573,12,20,BRONZE_III,68,16,16371,63,69,SILVER_IV,0,17,16830,177,180,BRONZE_II,59,15,13270
0,161,175,BRONZE_III,61,16,15457,345,382,BRONZE_III,23,15,13025,336,328,BRONZE_II,17,16,15653,140,144,BRONZE_II,0,14,12079,196,209,BRONZE_II,40,13,10599,183,167,SILVER_IV,16,11,8150,502,436,GOLD_IV,0,13,10136,12,20,BRONZE_III,68,14,12192,73,80,BRONZE_II,0,13,11342,394,383,SILVER_IV,11,12,8691
0,13,19,BRONZE_III,95,12,9879,116,114,BRONZE_I,27,10,6974,63,58,BRONZE_II,89,11,7563,213,230,SILVER_III,12,8,4798,133,143,SILVER_IV,31,9,5335,23,29,BRONZE_II,75,8,4315,10,12,BRONZE_III,69,10,6749,12,20,BRONZE_III,68,10,6586,51,30,SILVER_IV,58,8,4896,13,17,BRONZE_IV,0,7,3699
0,192,205,SILVER_IV,23,15,13862,84,23,PLATINUM_IV,58,15,14130,448,429,SILVER_II,20,12,9809,126,121,GOLD_III,1,12,9252,345,339,SILVER_III,31,12,9015,145,141,GOLD_IV,13,14,12991,113,117,GOLD_IV,0,14,12143,12,20,BRONZE_III,68,13,10941,62,51,SILVER_IV,52,12,9552,239,237,SILVER_IV,4,13,10108
0,22,3,SILVER_IV,38,15,14169,36,11,SILVER_IV,0,15,14695,202,207,SILVER_IV,29,14,12720,62,51,SILVER_IV,52,14,11700,135,130,SILVER_IV,61,13,11291,142,159,SILVER_III,1,13,10488,113,117,GOLD_IV,0,14,12759,12,20,BRONZE_III,68,14,12354,193,157,GOLD_III,58,12,9628,217,222,SILVER_IV,38,11,8231
1,48,50,BRONZE_I,44,13,10027,82,80,BRONZE_II,3,10,6806,32,42,BRONZE_II,15,12,9778,227,193,BRONZE_I,31,11,7588,65,74,GOLD_IV,22,10,6809,443,410,GOLD_III,24,14,12904,113,117,GOLD_IV,0,15,13539,12,20,BRONZE_III,68,13,10531,156,141,GOLD_IV,0,11,8271,116,110,BRONZE_II,18,11,8170
1,84,89,SILVER_IV,0,18,21668,305,282,SILVER_II,1,17,17996,96,83,SILVER_III,50,17,17574,38,41,SILVER_IV,20,16,14758,94,91,SILVER_III,14,14,12900,328,341,SILVER_IV,73,18,18586,113,117,GOLD_IV,0,18,19100,12,20,BRONZE_III,68,18,19935,182,183,SILVER_I,56,18,20334,254,260,SILVER_III,61,16,14834
1,72,71,SILVER_IV,0,15,13985,168,172,BRONZE_III,40,13,10330,11,18,IRON_I,41,14,11541,146,145,BRONZE_III,7,13,10725,61,58,BRONZE_II,99,11,8067,129,127,BRONZE_IV,87,13,11181,46,67,BRONZE_IV,17,10,7002,14,24,BRONZE_IV,77,11,7458,116,115,BRONZE_II,4,11,8018,56,76,BRONZE_IV,28,10,7022
1,162,152,BRONZE_III,60,3,722,168,172,BRONZE_III,40,3,833,315,309,BRONZE_IV,69,3,1018,87,102,BRONZE_IV,91,2,342,21,40,BRONZE_III,34,2,282,44,50,BRONZE_I,27,3,814,171,200,BRONZE_III,0,1,0,461,426,BRONZE_II,40,3,662,234,249,BRONZE_III,34,3,813,44,50,BRONZE_I,25,2,389
0,137,131,SILVER_III,38,18,25556,137,131,SILVER_III,38,18,21854,13,7,SILVER_I,31,18,24290,33,28,SILVER_IV,27,18,23187,58,94,IRON_II,68,17,17322,24,25,SILVER_IV,6,18,25184,174,172,BRONZE_III,0,18,22181,8,5,BRONZE_III,23,18,23290,8,8,SILVER_IV,0,18,19899,8,8,SILVER_IV,0,17,17410
1,36,53,BRONZE_IV,0,17,16979,118,103,SILVER_I,49,18,23871,121,102,GOLD_IV,61,16,15517,39,50,SILVER_IV,4,15,13507,138,153,IRON_II,73,16,14889,158,159,SILVER_IV,0,18,20258,53,66,BRONZE_III,29,16,16075,8,5,BRONZE_III,23,16,16441,29,12,SILVER_III,19,16,16309,56,52,SILVER_II,13,17,18015
0,6,10,BRONZE_II,2,15,14620,8,7,BRONZE_II,75,15,14564,15,20,BRONZE_I,30,18,18552,14,7,SILVER_IV,74,17,17249,12,18,BRONZE_II,29,17,17484,16,11,SILVER_II,1,17,17140,16,11,SILVER_II,1,16,16280,8,5,BRONZE_III,23,16,15234,17,29,BRONZE_III,54,15,13268,9,15,BRONZE_III,86,14,11535
1,10,11,BRONZE_II,90,17,17780,15,7,BRONZE_I,90,16,15391,15,7,BRONZE_I,90,15,13822,14,18,BRONZE_II,52,15,13689,14,18,BRONZE_II,52,13,10136,11,14,SILVER_IV,0,16,15584,83,70,GOLD_IV,0,17,16954,8,5,BRONZE_III,23,16,14724,303,294,SILVER_II,77,16,15798,303,294,SILVER_II,77,13,10935
1,24,30,BRONZE_I,100,13,10972,26,43,BRONZE_II,59,12,9385,11,8,BRONZE_I,52,13,10633,17,15,BRONZE_II,76,12,8950,54,107,BRONZE_IV,24,11,7710,14,28,BRONZE_III,3,13,10994,35,31,SILVER_IV,50,14,11951,8,5,BRONZE_III,23,14,12335,62,81,SILVER_IV,13,12,9161,26,30,BRONZE_II,86,11,7614
0,73,69,SILVER_II,63,12,9410,21,27,BRONZE_I,99,10,7008,6,21,BRONZE_IV,42,10,6553,100,103,SILVER_IV,84,10,6734,128,132,SILVER_III,15,9,5653,32,23,SILVER_II,64,10,6203,8,10,BRONZE_III,82,9,5390,8,5,BRONZE_III,23,10,6147,21,36,BRONZE_III,46,8,4520,21,36,BRONZE_III,46,8,4383
1,35,54,BRONZE_II,43,15,13328,20,33,BRONZE_II,75,14,12768,10,20,BRONZE_IV,65,14,11564,5,8,BRONZE_II,0,15,13533,197,208,SILVER_III,0,13,10211,27,22,SILVER_IV,63,16,14843,27,22,SILVER_IV,63,16,15573,8,5,BRONZE_III,23,15,13637,22,30,BRONZE_I,0,15,13393,16,17,SILVER_IV,20,14,12212
1,42,48,BRONZE_II,28,12,9345,75,76,BRONZE_II,75,11,8288,75,76,BRONZE_II,75,13,10091,13,14,BRONZE_II,4,12,9059,22,16,BRONZE_III,90,10,6238,4,12,BRONZE_IV,31,10,6906,7,18,BRONZE_IV,49,8,4797,13,25,BRONZE_III,95,10,6409,67,66,BRONZE_III,0,9,5104,60,56,BRONZE_I,33,7,3881
0,130,125,SILVER_IV,29,2,541,10,47,IRON_III,9,3,815,38,27,SILVER_IV,15,1,0,240,257,BRONZE_III,0,2,508,22,16,BRONZE_III,90,2,568,216,167,BRONZE_I,49,3,1018,20,23,BRONZE_I,68,3,833,51,56,BRONZE_II,48,3,1086,160,157,SILVER_IV,0,2,578,153,174,BRONZE_II,74,2,578
0,104,92,SILVER_IV,0,10,6333,489,438,GOLD_IV,3,12,9203,292,296,SILVER_III,12,9,5958,54,52,BRONZE_II,57,9,5805,22,16,BRONZE_III,90,12,8657,30,30,BRONZE_II,85,14,12654,31,41,BRONZE_II,27,13,10498,63,61,BRONZE_I,67,13,10262,12,20,BRONZE_III,41,12,8816,260,274,BRONZE_II,18,12,8885
1,124,152,BRONZE_III,6,18,23680,696,707,SILVER_IV,75,18,20899,237,208,SILVER_IV,25,18,21032,28,26,BRONZE_I,0,18,21074,22,16,BRONZE_III,90,17,17440,233,222,BRONZE_I,61,18,22468,444,451,SILVER_IV,0,18,21882,185,204,SILVER_IV,49,18,20101,386,390,SILVER_IV,13,18,20813,248,215,SILVER_IV,0,17,18084
1,32,38,SILVER_IV,4,16,16402,11,21,BRONZE_IV,66,15,13596,23,24,BRONZE_I,88,17,17502,31,37,BRONZE_I,22,12,9840,22,16,BRONZE_III,90,14,11733,45,45,BRONZE_I,0,14,12967,26,40,SILVER_IV,0,13,10745,218,219,BRONZE_I,0,15,14529,13,8,BRONZE_II,48,13,11292,171,187,SILVER_IV,99,12,8787
1,8,16,BRONZE_III,56,14,12222,168,156,SILVER_IV,0,15,14594,194,175,SILVER_IV,43,16,15688,32,58,BRONZE_III,78,16,15496,22,16,BRONZE_III,90,12,9934,10,24,BRONZE_III,0,14,11664,186,245,BRONZE_II,28,15,13325,113,91,SILVER_III,14,13,11157,27,36,BRONZE_III,99,14,12605,49,56,BRONZE_II,0,14,11440
1,57,64,BRONZE_III,56,14,12151,101,108,BRONZE_III,22,17,16481,59,71,BRONZE_II,18,15,14012,67,82,BRONZE_II,13,15,14471,22,16,BRONZE_III,90,13,10864,105,128,BRONZE_III,20,14,12785,108,131,BRONZE_III,0,13,10657,3,8,IRON_I,40,15,14045,132,164,BRONZE_II,24,13,10637,179,158,SILVER_III,47,12,9380
0,8,9,IRON_I,100,12,9773,47,42,BRONZE_II,32,14,11771,73,61,BRONZE_II,45,13,10994,7,6,BRONZE_IV,75,12,9804,202,182,BRONZE_II,34,12,8942,367,378,BRONZE_II,15,15,14208,20,36,BRONZE_III,75,13,10487,131,140,BRONZE_III,52,12,9131,318,315,BRONZE_II,67,12,9436,10,22,BRONZE_III,37,10,7003
1,129,147,BRONZE_III,29,18,20753,186,194,BRONZE_II,0,16,16425,10,7,BRONZE_IV,44,15,13576,400,442,BRONZE_III,91,16,15367,206,228,BRONZE_III,65,14,11562,128,96,BRONZE_II,9,16,15341,4,11,IRON_I,38,16,15536,131,140,BRONZE_III,52,17,16806,13,21,BRONZE_III,39,17,16920,142,118,BRONZE_II,29,16,15607
0,388,413,BRONZE_IV,74,18,32671,105,105,BRONZE_III,75,18,27815,181,174,BRONZE_II,43,18,27172,131,133,BRONZE_III,53,18,36755,13,20,BRONZE_IV,66,18,25490,268,328,BRONZE_IV,23,18,26760,274,238,BRONZE_II,4,18,31338,131,140,BRONZE_III,52,18,24402,38,44,BRONZE_III,0,18,22998,197,223,BRONZE_III,66,18,22472
0,115,127,BRONZE_II,26,13,10873,267,262,BRONZE_II,16,12,9254,193,192,BRONZE_I,15,13,10739,26,33,BRONZE_III,10,12,9282,144,149,BRONZE_I,69,12,9148,234,246,BRONZE_II,74,12,9103,55,65,BRONZE_II,18,10,7133,131,140,BRONZE_III,52,10,6541,212,205,BRONZE_II,84,10,7296,41,52,BRONZE_I,9,9,5580
0,49,41,SILVER_IV,15,17,16894,97,113,IRON_I,36,14,12722,65,79,BRONZE_III,53,15,13347,133,147,BRONZE_I,11,16,15260,197,223,BRONZE_III,66,13,11255,58,70,BRONZE_II,32,14,11568,134,152,BRONZE_IV,75,15,13103,131,140,BRONZE_III,52,15,13472,11,24,BRONZE_III,24,14,12090,9,22,BRONZE_IV,75,12,9875
0,98,98,BRONZE_II,41,15,13904,77,76,BRONZE_II,63,14,11645,49,52,BRONZE_II,50,15,13545,26,53,BRONZE_IV,57,11,8314,11,13,BRONZE_III,45,12,8622,38,53,BRONZE_III,73,12,9534,59,68,BRONZE_II,75,12,8766,131,140,BRONZE_III,52,13,10513,172,172,BRONZE_III,74,12,8874,104,104,BRONZE_II,0,12,8676
0,88,91,SILVER_IV,0,14,12511,76,91,BRONZE_II,50,15,13538,258,238,SILVER_IV,0,12,9774,138,143,BRONZE_I,29,13,11397,167,167,BRONZE_II,93,12,9022,252,287,SILVER_IV,16,13,10888,13,29,BRONZE_IV,60,12,9306,131,140,BRONZE_III,52,12,9649,101,106,SILVER_IV,22,12,9194,273,262,IRON_II,52,12,8802
1,122,128,BRONZE_IV,14,12,9396,494,440,GOLD_IV,6,11,8213,129,115,SILVER_III,73,12,8647,52,67,BRONZE_IV,23,11,8572,52,54,BRONZE_I,62,10,6382,139,147,SILVER_IV,0,13,10573,77,69,BRONZE_III,19,12,9098,230,221,SILVER_II,48,14,11793,43,44,BRONZE_I,76,11,8467,7,5,BRONZE_III,72,11,7584
0,75,66,SILVER_III,25,13,11338,180,143,GOLD_III,14,14,11840,8,5,BRONZE_I,1,16,15229,146,158,BRONZE_II,49,15,13295,68,72,SILVER_IV,0,13,10040,41,54,SILVER_IV,0,15,14300,44,51,BRONZE_II,89,14,11544,38,50,BRONZE_I,1,15,13310,11,14,BRONZE_I,38,12,9265,7,5,BRONZE_III,72,12,9758
1,52,43,SILVER_I,100,14,12000,347,345,BRONZE_III,15,13,10841,220,219,BRONZE_IV,53,11,7977,655,636,BRONZE_IV,59,11,8308,417,411,BRONZE_IV,15,10,6911,240,246,BRONZE_IV,0,12,9217,37,35,IRON_I,33,14,11970,86,94,BRONZE_IV,47,12,9708,435,463,IRON_III,63,12,8732,7,5,BRONZE_III,72,14,11899
1,240,213,BRONZE_I,65,13,11358,602,599,BRONZE_IV,75,13,11064,44,48,IRON_II,11,11,8492,266,282,BRONZE_III,3,12,9556,4,6,IRON_I,65,10,6688,88,93,BRONZE_III,18,14,11735,80,82,BRONZE_IV,23,15,13126,76,90,IRON_III,77,14,11533,17,18,IRON_II,50,12,9456,7,5,BRONZE_III,72,15,14367
0,88,91,SILVER_III,4,17,16648,49,50,BRONZE_I,30,16,15566,219,209,SILVER_III,34,18,19612,284,279,SILVER_III,27,17,17680,403,379,GOLD_IV,73,15,14415,35,47,BRONZE_III,75,15,13770,292,278,SILVER_IV,13,18,18727,42,37,SILVER_IV,42,16,15056,194,171,SILVER_III,17,13,11154,7,5,BRONZE_III,72,18,21759
0,7,8,BRONZE_IV,63,16,15044,47,64,BRONZE_IV,75,15,13433,245,250,IRON_II,36,13,11195,788,750,SILVER_III,83,14,12488,281,242,GOLD_III,43,14,12552,22,38,BRONZE_II,1,14,12275,166,146,IRON_II,20,12,8817,5,13,BRONZE_IV,37,14,11908,36,26,SILVER_IV,65,13,10839,7,5,BRONZE_III,72,10,6771
1,178,172,SILVER_IV,61,18,20054,73,96,BRONZE_IV,0,14,12661,10,11,BRONZE_I,20,17,17338,387,378,SILVER_IV,41,17,17263,21,21,BRONZE_II,62,12,9311,229,189,GOLD_III,8,17,18098,84,92,BRONZE_III,45,18,19126,91,89,SILVER_IV,0,17,17617,291,328,BRONZE_III,75,16,16442,7,5,BRONZE_III,72,17,16812
0,15,14,BRONZE_III,50,11,8183,196,189,SILVER_IV,60,9,5239,133,135,BRONZE_IV,75,9,5304,246,261,BRONZE_II,75,9,5278,789,801,SILVER_IV,87,9,6013,203,210,SILVER_IV,53,11,7862,104,113,SILVER_IV,2,11,7443,68,66,SILVER_IV,0,12,9161,116,123,SILVER_IV,0,10,6866,225,249,SILVER_IV,0,9,5156
0,15,14,BRONZE_III,50,14,12633,68,85,SILVER_IV,0,14,11755,18,30,BRONZE_III,34,14,11964,25,20,BRONZE_I,0,12,8681,1,12,IRON_I,26,11,8244,7,7,BRONZE_IV,76,14,11811,133,129,BRONZE_III,59,13,10051,78,82,BRONZE_II,53,15,13269,97,116,SILVER_II,18,14,12797,14,9,BRONZE_II,43,13,10741
