result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
0,201,219,PLATINUM_IV,12,17,16524,192,171,PLATINUM_IV,13,17,17090,372,358,PLATINUM_IV,0,16,15045,883,891,GOLD_II,28,15,14476,162,140,PLATINUM_IV,0,14,11565,89,78,PLATINUM_IV,0,16,15542,202,193,PLATINUM_IV,0,16,15334,146,150,PLATINUM_IV,34,16,14801,75,81,GOLD_I,14,13,10075,67,58,GOLD_I,49,12,9174
0,144,109,GOLD_I,61,18,20329,258,245,PLATINUM_IV,0,18,21428,146,150,PLATINUM_IV,34,18,18893,155,147,GOLD_II,31,17,17098,260,234,PLATINUM_IV,5,16,16052,397,383,PLATINUM_IV,0,18,22580,202,193,PLATINUM_IV,0,18,22441,145,130,GOLD_I,15,18,19063,106,127,GOLD_II,21,17,16672,116,110,GOLD_II,62,17,17032
0,78,83,GOLD_I,1,15,14142,48,45,GOLD_I,0,15,14173,201,205,PLATINUM_IV,0,15,14021,28,37,GOLD_II,45,13,10465,282,260,PLATINUM_IV,37,13,10051,97,83,PLATINUM_IV,0,13,10751,202,193,PLATINUM_IV,0,15,13814,290,283,PLATINUM_IV,28,11,8336,392,391,GOLD_II,67,12,9804,102,86,GOLD_I,44,10,6754
1,272,265,GOLD_II,76,14,12741,333,312,GOLD_I,41,15,13505,445,440,PLATINUM_IV,3,15,14062,173,166,GOLD_II,19,15,14456,149,145,GOLD_II,46,15,13486,137,122,GOLD_II,37,18,18891,202,193,PLATINUM_IV,0,17,18231,290,249,GOLD_I,92,17,17936,134,133,GOLD_II,61,16,16043,289,272,PLATINUM_IV,22,15,13239
0,400,397,GOLD_I,48,12,8846,54,36,PLATINUM_III,0,10,6945,124,102,PLATINUM_IV,0,11,7705,87,91,PLATINUM_IV,30,9,5993,57,55,GOLD_I,7,8,4928,34,32,GOLD_III,75,10,6742,202,193,PLATINUM_IV,0,10,6927,328,308,PLATINUM_III,6,9,5856,43,43,GOLD_I,36,8,4967,77,67,GOLD_I,58,8,4739
1,135,131,PLATINUM_IV,0,17,16601,159,123,PLATINUM_IV,38,14,12944,315,298,GOLD_II,40,15,14411,51,52,GOLD_II,71,14,11623,256,260,PLATINUM_IV,15,13,10619,150,156,PLATINUM_IV,0,17,16957,202,193,PLATINUM_IV,0,17,17600,215,200,GOLD_I,81,18,18975,56,34,GOLD_II,58,15,14156,252,289,PLATINUM_IV,57,14,12691
0,472,450,PLATINUM_IV,29,18,21471,280,273,PLATINUM_IV,0,18,20484,193,177,PLATINUM_III,22,18,20791,379,371,PLATINUM_III,33,18,21596,467,466,PLATINUM_IV,18,17,17419,174,168,PLATINUM_IV,67,18,24174,202,193,PLATINUM_IV,0,18,22249,122,126,GOLD_II,75,18,18935,386,377,PLATINUM_IV,35,16,15317,82,87,GOLD_II,76,16,14919
0,25,36,PLATINUM_IV,5,15,13164,319,334,PLATINUM_IV,0,16,15130,210,205,PLATINUM_IV,0,14,12961,158,153,GOLD_I,30,15,13207,22,17,GOLD_I,64,15,14458,52,50,PLATINUM_IV,36,17,18323,92,80,PLATINUM_IV,26,16,15322,149,145,GOLD_I,44,14,12859,27,18,GOLD_I,66,17,16736,212,196,PLATINUM_IV,89,15,13825
0,25,36,PLATINUM_IV,5,18,18891,498,483,PLATINUM_IV,55,16,16353,158,153,GOLD_I,30,18,19724,140,129,PLATINUM_III,11,16,15640,138,128,GOLD_I,7,16,15266,34,36,GOLD_I,100,16,15344,216,207,GOLD_III,63,17,18241,102,105,PLATINUM_IV,14,18,21064,104,90,PLATINUM_II,15,17,16527,183,165,GOLD_II,42,15,13425
1,25,36,PLATINUM_IV,5,12,9733,111,96,PLATINUM_III,2,16,15393,351,325,PLATINUM_IV,48,14,12820,158,153,GOLD_I,30,14,12791,80,50,GOLD_I,100,13,10632,84,78,PLATINUM_II,39,15,13536,325,339,PLATINUM_IV,44,14,12173,125,130,GOLD_III,3,16,15060,34,24,GOLD_III,30,13,10800,50,50,PLATINUM_IV,17,13,10020
0,25,36,PLATINUM_IV,5,13,10331,376,350,PLATINUM_II,49,14,12129,158,153,GOLD_I,30,13,11211,520,510,PLATINUM_III,18,14,12140,67,62,GOLD_I,28,12,9592,159,149,PLATINUM_IV,0,16,15769,127,115,PLATINUM_IV,0,14,12844,116,104,PLATINUM_III,31,15,13727,365,360,GOLD_I,100,15,13455,101,81,GOLD_II,75,13,10386
0,25,36,PLATINUM_IV,5,14,12375,158,153,GOLD_I,30,17,17777,594,600,GOLD_I,47,15,14306,193,169,PLATINUM_IV,19,16,14889,534,511,PLATINUM_IV,68,16,14841,508,522,PLATINUM_IV,14,18,20209,314,290,PLATINUM_I,70,18,19169,113,111,PLATINUM_IV,33,18,19427,365,360,GOLD_I,100,17,16491,204,184,PLATINUM_IV,0,16,15316
0,25,36,PLATINUM_IV,5,14,12498,25,36,PLATINUM_IV,5,16,16199,64,56,GOLD_III,47,15,14441,39,37,PLATINUM_IV,0,16,14812,158,153,GOLD_I,30,15,14485,106,136,GOLD_III,45,18,20322,156,164,SILVER_IV,0,17,16968,319,315,PLATINUM_II,29,18,20675,99,105,SILVER_I,53,17,16976,99,105,SILVER_I,53,16,14816
0,25,36,PLATINUM_IV,5,8,5007,142,134,GOLD_II,16,11,7464,64,56,GOLD_III,47,9,5066,158,153,GOLD_I,30,11,7402,39,37,PLATINUM_IV,0,9,5086,44,33,PLATINUM_IV,0,12,9432,9,5,SILVER_IV,27,9,5800,39,35,GOLD_I,9,11,8392,15,21,SILVER_I,65,11,7703,142,134,GOLD_II,16,10,6498
1,114,119,PLATINUM_IV,18,18,18865,198,183,PLATINUM_IV,60,15,14449,60,47,GOLD_I,54,17,17808,188,191,PLATINUM_IV,38,16,15833,665,672,PLATINUM_IV,66,13,11134,501,498,PLATINUM_IV,83,18,19600,133,134,PLATINUM_IV,22,17,16497,208,213,PLATINUM_IV,28,18,21423,56,36,GOLD_I,100,15,13854,477,449,PLATINUM_IV,82,15,13060
1,181,173,PLATINUM_IV,31,11,7566,473,459,GOLD_I,100,10,6507,342,324,GOLD_I,62,11,7762,38,34,GOLD_I,74,10,6174,370,367,GOLD_II,14,6,2534,61,63,PLATINUM_IV,15,11,8569,174,179,PLATINUM_IV,20,11,8308,95,92,PLATINUM_IV,27,12,8704,188,191,PLATINUM_IV,38,10,6282,477,449,PLATINUM_IV,82,9,5634
1,157,142,PLATINUM_IV,0,12,9112,172,164,PLATINUM_IV,18,10,6758,108,99,PLATINUM_IV,55,12,9219,273,229,PLATINUM_IV,75,10,7130,589,585,PLATINUM_IV,92,9,5685,191,161,PLATINUM_III,13,15,13658,166,174,PLATINUM_IV,88,12,9387,301,298,PLATINUM_IV,60,12,9454,160,154,PLATINUM_IV,90,11,7599,477,449,PLATINUM_IV,82,9,5658
0,255,234,PLATINUM_IV,33,18,20935,183,173,GOLD_II,33,18,20859,31,21,PLATINUM_IV,83,18,21378,133,129,GOLD_I,29,18,19716,66,53,PLATINUM_III,60,17,17458,117,126,PLATINUM_III,12,18,23292,38,41,GOLD_I,31,18,20722,337,321,GOLD_I,67,17,17861,329,333,PLATINUM_IV,48,17,17680,477,449,PLATINUM_IV,82,17,16536
1,41,47,GOLD_II,75,16,15241,666,656,PLATINUM_IV,92,15,13429,194,179,GOLD_I,60,14,12097,252,253,PLATINUM_IV,37,15,13944,413,415,PLATINUM_IV,1,13,10702,70,61,GOLD_I,84,16,15428,206,188,PLATINUM_IV,24,17,17533,122,120,PLATINUM_IV,87,18,18389,151,165,PLATINUM_IV,0,16,15149,477,449,PLATINUM_IV,82,14,12391
1,255,249,PLATINUM_III,12,14,12229,635,655,PLATINUM_IV,1,13,10735,58,53,GOLD_I,100,14,12931,78,78,GOLD_I,35,13,10786,172,174,GOLD_I,72,11,8394,557,538,PLATINUM_IV,0,16,14878,53,38,GOLD_I,90,14,12662,151,110,GOLD_I,82,16,16402,92,91,PLATINUM_IV,30,15,14012,477,449,PLATINUM_IV,82,14,11751
0,200,171,PLATINUM_IV,66,15,13179,140,138,GOLD_II,10,15,13590,343,321,PLATINUM_IV,0,14,11625,208,201,PLATINUM_IV,58,13,10740,107,82,PLATINUM_II,12,11,7395,170,168,GOLD_III,29,13,10297,156,154,PLATINUM_II,5,13,10596,548,535,PLATINUM_IV,0,13,11060,265,261,PLATINUM_IV,62,12,9449,477,449,PLATINUM_IV,82,11,7683
0,226,215,PLATINUM_IV,36,13,10209,484,478,PLATINUM_IV,26,13,9983,98,83,PLATINUM_IV,14,12,8726,330,292,PLATINUM_IV,14,11,8368,416,412,PLATINUM_III,3,11,7324,359,334,PLATINUM_IV,50,11,7559,382,393,GOLD_II,0,10,6667,121,120,PLATINUM_IV,12,12,8947,135,133,PLATINUM_IV,13,11,7392,53,51,PLATINUM_IV,15,8,4825
1,158,157,GOLD_IV,75,12,9308,84,76,GOLD_I,3,11,7406,88,74,PLATINUM_III,43,13,9982,87,80,GOLD_I,19,11,8135,291,288,PLATINUM_III,8,10,6200,331,352,GOLD_IV,75,13,10301,667,643,PLATINUM_III,47,14,11806,93,81,PLATINUM_IV,0,13,11026,232,219,GOLD_II,45,13,10660,53,51,PLATINUM_IV,15,13,11105
0,75,61,GOLD_I,71,18,19531,68,75,PLATINUM_III,54,18,26275,128,107,PLATINUM_IV,75,18,25656,233,224,PLATINUM_III,31,18,22642,149,151,PLATINUM_IV,39,17,18351,527,518,PLATINUM_IV,8,18,24115,104,107,PLATINUM_IV,25,18,22207,433,421,PLATINUM_III,75,18,23252,299,317,GOLD_IV,59,15,14415,53,51,PLATINUM_IV,15,18,20846
1,214,197,PLATINUM_II,2,18,21969,344,345,PLATINUM_IV,29,18,19553,305,313,PLATINUM_IV,27,17,17727,55,45,PLATINUM_I,51,17,16769,79,69,GOLD_III,27,14,11527,98,99,PLATINUM_IV,46,18,20046,62,56,PLATINUM_IV,82,17,18015,160,146,PLATINUM_II,0,18,18744,679,656,PLATINUM_III,51,15,14350,53,51,PLATINUM_IV,15,18,21278
1,40,47,GOLD_II,92,16,14777,251,241,PLATINUM_IV,74,16,14759,296,289,PLATINUM_IV,43,13,11213,240,227,PLATINUM_II,0,16,15700,114,104,PLATINUM_IV,0,11,8543,295,265,PLATINUM_I,0,17,17972,411,379,PLATINUM_IV,27,16,15278,78,103,PLATINUM_IV,0,15,13277,119,103,PLATINUM_IV,19,15,13189,53,51,PLATINUM_IV,15,18,18617
0,635,590,PLATINUM_I,60,12,8722,262,250,PLATINUM_IV,13,10,6739,284,284,PLATINUM_IV,59,12,9067,168,167,PLATINUM_IV,27,9,5611,254,253,PLATINUM_III,75,8,4206,529,514,PLATINUM_IV,0,10,6474,86,93,PLATINUM_IV,0,8,4131,23,27,GOLD_I,27,8,4462,58,65,GOLD_III,64,7,3998,53,51,PLATINUM_IV,15,10,6570
0,725,700,PLATINUM_I,17,18,19137,194,197,GOLD_III,14,18,19441,55,54,PLATINUM_III,15,18,19750,13,17,GOLD_I,19,17,17137,239,196,PLATINUM_I,27,16,16251,142,145,PLATINUM_IV,14,16,16006,52,41,PLATINUM_III,15,16,14992,30,27,PLATINUM_IV,32,16,15521,251,261,GOLD_I,15,14,12143,53,51,PLATINUM_IV,15,18,18494
0,248,257,GOLD_I,41,12,9533,114,105,GOLD_I,0,11,7865,134,137,PLATINUM_IV,0,12,8977,71,51,GOLD_I,100,12,8953,476,463,GOLD_II,0,10,6210,16,16,GOLD_III,69,14,11677,243,230,PLATINUM_IV,34,13,11188,16,13,GOLD_II,15,14,11802,46,45,GOLD_II,77,13,10832,50,28,GOLD_I,42,12,9453
0,179,178,PLATINUM_IV,0,11,8554,158,138,GOLD_II,61,11,7477,134,137,PLATINUM_IV,0,9,5751,59,55,PLATINUM_IV,8,10,7242,377,374,PLATINUM_III,2,10,6758,97,72,GOLD_I,100,13,10414,280,276,PLATINUM_IV,28,12,8643,259,280,GOLD_I,77,12,9172,291,265,PLATINUM_III,41,11,7447,122,133,PLATINUM_IV,0,10,6522
1,254,219,PLATINUM_IV,8,14,11917,411,379,PLATINUM_IV,27,15,14290,134,137,PLATINUM_IV,0,13,10961,170,159,PLATINUM_IV,0,14,11537,625,600,GOLD_II,74,14,12251,85,82,GOLD_I,58,13,11025,149,155,GOLD_III,87,13,10011,262,244,PLATINUM_IV,77,14,11462,60,88,GOLD_I,38,12,8924,187,166,PLATINUM_IV,0,11,7815
0,75,78,GOLD_I,39,9,5546,245,242,PLATINUM_IV,26,10,7054,134,137,PLATINUM_IV,0,9,5427,438,408,GOLD_I,25,11,8164,226,217,PLATINUM_IV,50,9,5733,70,70,GOLD_I,0,12,9239,106,100,GOLD_I,45,10,6622,56,45,PLATINUM_IV,55,12,9298,375,373,PLATINUM_IV,5,10,6644,192,177,PLATINUM_IV,83,8,4677
0,90,84,PLATINUM_IV,35,17,18263,240,240,GOLD_IV,59,15,13300,134,137,PLATINUM_IV,0,13,11356,56,48,PLATINUM_III,75,14,12779,98,88,PLATINUM_IV,14,14,12949,33,42,GOLD_I,27,16,15257,43,53,PLATINUM_III,19,17,17161,318,323,PLATINUM_III,17,17,17618,262,240,PLATINUM_III,30,16,16114,241,249,PLATINUM_IV,47,14,12504
0,52,54,GOLD_I,0,16,15867,46,42,GOLD_I,26,16,15719,134,137,PLATINUM_IV,0,17,16677,126,135,GOLD_I,52,14,12561,102,86,PLATINUM_IV,0,14,11731,178,191,PLATINUM_IV,6,16,16380,56,49,GOLD_I,64,18,20999,158,141,GOLD_I,68,16,16145,274,284,PLATINUM_III,59,17,16560,345,374,PLATINUM_IV,56,15,13379
1,317,276,PLATINUM_II,54,15,14658,239,224,PLATINUM_IV,0,13,11412,134,137,PLATINUM_IV,0,13,10914,61,64,PLATINUM_IV,1,14,11836,385,355,PLATINUM_IV,44,12,9460,62,62,PLATINUM_IV,22,13,11042,88,89,PLATINUM_IV,42,13,10188,170,169,PLATINUM_IV,52,13,11278,130,122,PLATINUM_IV,56,12,9127,77,86,PLATINUM_IV,38,11,7570
1,133,103,PLATINUM_IV,11,13,10010,101,87,PLATINUM_III,11,12,8669,73,95,PLATINUM_IV,0,13,10194,139,130,PLATINUM_IV,56,11,8459,148,136,PLATINUM_IV,15,11,7330,172,161,GOLD_II,33,10,6514,95,67,PLATINUM_III,30,10,6541,212,207,PLATINUM_IV,12,10,6941,44,42,PLATINUM_IV,19,9,6092,278,265,GOLD_II,75,9,5593
0,122,124,PLATINUM_IV,78,18,19767,310,317,GOLD_I,7,17,17478,409,374,PLATINUM_IV,53,18,20334,139,130,PLATINUM_IV,56,17,17132,148,136,PLATINUM_IV,15,15,13850,246,247,GOLD_III,60,18,24010,188,201,PLATINUM_IV,10,18,22792,348,367,GOLD_I,19,18,26715,209,211,PLATINUM_IV,0,18,22131,439,411,PLATINUM_III,42,18,18364
1,259,269,PLATINUM_IV,0,15,13964,237,233,PLATINUM_IV,42,14,12834,175,162,PLATINUM_III,20,16,15498,139,130,PLATINUM_IV,56,16,15364,148,136,PLATINUM_IV,15,13,11111,210,205,GOLD_III,43,15,14373,111,121,PLATINUM_IV,0,14,11761,110,99,PLATINUM_IV,41,14,12031,321,308,GOLD_II,90,13,10419,111,121,PLATINUM_IV,0,12,9286
0,39,26,GOLD_II,28,17,17010,198,183,PLATINUM_I,31,16,15090,610,608,GOLD_II,11,16,15985,139,130,PLATINUM_IV,56,14,12374,148,136,PLATINUM_IV,15,13,11162,210,205,GOLD_III,43,16,15705,65,64,PLATINUM_IV,30,16,16215,118,104,PLATINUM_IV,30,17,16697,181,185,GOLD_III,89,17,17023,68,68,PLATINUM_III,31,15,13104
0,50,51,PLATINUM_IV,0,14,12757,178,155,PLATINUM_III,79,12,9428,467,437,GOLD_III,0,12,9236,139,130,PLATINUM_IV,56,13,10047,148,136,PLATINUM_IV,15,12,8903,62,58,PLATINUM_IV,37,14,12573,126,115,GOLD_I,1,15,13073,11,16,GOLD_II,53,15,13075,67,58,GOLD_I,100,13,10786,55,55,GOLD_II,42,13,10298
1,167,140,PLATINUM_III,11,18,19486,146,128,PLATINUM_III,23,17,18115,213,206,GOLD_I,27,18,21367,139,130,PLATINUM_IV,56,18,18759,148,136,PLATINUM_IV,15,16,16005,417,421,PLATINUM_IV,0,17,18050,234,250,GOLD_I,77,15,14125,90,82,PLATINUM_IV,14,16,14978,217,205,PLATINUM_IV,14,17,17180,257,246,PLATINUM_IV,64,15,14024
0,251,241,PLATINUM_IV,91,18,18363,220,180,PLATINUM_IV,62,17,16982,260,265,PLATINUM_IV,13,16,15288,139,130,PLATINUM_IV,56,17,17219,148,136,PLATINUM_IV,15,16,16276,215,240,GOLD_II,0,18,20098,264,225,DIAMOND_IV,0,18,22142,236,217,PLATINUM_IV,0,18,22850,40,47,GOLD_I,24,17,17786,172,179,SILVER_III,43,17,16570
1,173,150,PLATINUM_IV,0,13,10364,84,96,GOLD_IV,44,9,5907,144,156,GOLD_II,77,11,7401,396,389,PLATINUM_III,59,10,7110,128,142,GOLD_I,29,10,6737,55,57,PLATINUM_IV,24,12,9556,95,103,GOLD_I,42,13,10163,41,28,PLATINUM_IV,35,14,11650,28,36,GOLD_II,75,12,9231,78,85,PLATINUM_IV,51,10,7141
1,339,316,PLATINUM_IV,7,17,17179,104,115,GOLD_II,1,17,16927,299,299,PLATINUM_IV,34,16,16232,369,355,GOLD_III,59,17,17674,318,307,PLATINUM_IV,0,14,12726,67,134,GOLD_I,56,18,18610,261,223,PLATINUM_III,75,18,22827,404,410,GOLD_IV,35,17,18047,415,440,GOLD_II,5,18,19367,78,85,PLATINUM_IV,51,16,14817
1,76,62,PLATINUM_IV,21,14,11580,207,192,PLATINUM_IV,7,12,8600,128,126,GOLD_I,100,12,9634,123,134,GOLD_III,34,11,8314,114,106,PLATINUM_IV,26,9,5826,567,543,GOLD_III,13,13,11427,104,101,PLATINUM_IV,14,14,12138,124,120,GOLD_II,61,15,14645,24,26,GOLD_I,2,13,11430,78,85,PLATINUM_IV,51,12,9279
1,235,227,PLATINUM_III,0,17,16494,125,117,GOLD_I,29,15,14392,189,176,GOLD_II,37,15,14420,367,342,PLATINUM_II,45,15,13032,356,364,PLATINUM_IV,35,13,11321,239,236,GOLD_III,34,17,18262,483,459,PLATINUM_III,58,17,18003,112,115,GOLD_II,66,16,16031,230,203,PLATINUM_IV,17,16,14757,78,85,PLATINUM_IV,51,15,14176
0,57,57,GOLD_III,62,14,12109,155,148,GOLD_II,16,13,11321,749,733,GOLD_II,58,14,11605,378,368,GOLD_II,3,15,13256,625,614,GOLD_II,2,12,9740,376,390,GOLD_II,11,11,8342,717,737,GOLD_IV,63,12,9348,205,193,GOLD_III,34,14,11704,163,159,PLATINUM_IV,13,11,8257,78,85,PLATINUM_IV,51,10,6140
0,498,504,DIAMOND_II,8,18,23272,788,775,PLATINUM_III,13,18,20632,147,143,PLATINUM_IV,33,18,21414,589,585,PLATINUM_IV,92,18,23835,123,120,PLATINUM_IV,14,18,19102,36,43,GOLD_I,45,18,21032,224,250,PLATINUM_IV,0,18,20846,86,87,GOLD_II,33,18,18673,266,230,PLATINUM_IV,74,18,21632,78,85,PLATINUM_IV,51,17,16739
0,201,198,PLATINUM_IV,29,15,13377,49,54,GOLD_I,94,14,12154,223,206,PLATINUM_III,75,13,10889,69,55,GOLD_I,51,12,9193,102,96,PLATINUM_IV,5,12,8990,224,250,PLATINUM_IV,0,13,11009,159,170,PLATINUM_IV,53,12,9635,266,267,PLATINUM_IV,40,14,11541,437,424,PLATINUM_IV,25,11,8513,78,85,PLATINUM_IV,51,10,7049
0,200,198,DIAMOND_IV,64,13,10244,102,112,PLATINUM_IV,94,12,9667,387,373,DIAMOND_III,54,14,12134,587,554,DIAMOND_I,49,12,9896,113,123,PLATINUM_II,61,10,6775,11,12,PLATINUM_IV,32,11,8296,201,183,DIAMOND_IV,51,13,10691,475,477,DIAMOND_IV,19,12,9898,221,213,DIAMOND_IV,0,11,7828,361,360,PLATINUM_II,56,11,7458
0,141,140,DIAMOND_II,56,13,11141,15,26,PLATINUM_II,48,12,8915,9,6,PLATINUM_IV,26,11,8048,112,140,PLATINUM_IV,76,12,9108,113,123,PLATINUM_II,61,10,6348,11,12,PLATINUM_IV,32,13,11238,140,139,DIAMOND_II,0,15,13413,48,40,PLATINUM_I,9,13,10306,117,121,DIAMOND_IV,1,13,11088,48,47,PLATINUM_I,57,11,7764
0,121,99,DIAMOND_II,43,17,17872,360,357,PLATINUM_II,45,15,14210,99,104,PLATINUM_I,0,15,13684,172,142,MASTER_I,129,14,12806,132,131,DIAMOND_IV,75,14,11592,11,12,PLATINUM_IV,32,15,14431,47,56,PLATINUM_II,5,13,10170,158,134,MASTER_I,0,15,13630,139,148,PLATINUM_I,75,12,9351,8,12,PLATINUM_III,43,12,9122
1,17,17,PLATINUM_II,61,11,7796,53,63,PLATINUM_II,47,10,6424,9,6,PLATINUM_IV,26,11,8144,8,9,PLATINUM_IV,28,9,5409,77,79,DIAMOND_IV,0,8,4384,11,12,PLATINUM_IV,32,11,7577,112,87,DIAMOND_II,75,12,9462,18,18,PLATINUM_I,27,12,8719,106,94,DIAMOND_II,6,11,8166,29,34,PLATINUM_II,29,10,6395
1,76,64,DIAMOND_III,20,12,9690,145,179,PLATINUM_IV,63,11,7368,203,207,DIAMOND_IV,45,13,10159,138,151,PLATINUM_I,75,12,9245,50,61,PLATINUM_II,84,10,6383,11,12,PLATINUM_IV,32,12,9384,51,44,PLATINUM_I,75,14,11466,221,220,DIAMOND_III,34,15,14253,68,56,PLATINUM_I,86,13,11109,21,27,PLATINUM_II,71,11,8241
0,67,68,PLATINUM_I,25,18,19296,20,10,PLATINUM_I,0,18,18799,460,450,PLATINUM_I,75,18,20091,31,20,PLATINUM_I,39,18,18489,97,60,MASTER_I,66,16,15607,11,12,PLATINUM_IV,32,18,18433,118,111,PLATINUM_I,75,16,15774,220,209,PLATINUM_II,79,16,15444,13,24,PLATINUM_III,27,16,15306,23,25,PLATINUM_II,67,15,13238
0,25,40,PLATINUM_III,17,13,10341,50,44,PLATINUM_I,75,15,14399,120,122,PLATINUM_II,55,16,15156,272,268,DIAMOND_I,53,15,13325,128,121,DIAMOND_III,44,13,11026,11,12,PLATINUM_IV,32,13,11432,168,151,PLATINUM_I,47,14,12069,17,15,PLATINUM_IV,0,13,11277,148,144,DIAMOND_II,11,15,14014,23,25,PLATINUM_II,67,12,9712
0,21,10,GOLD_II,14,16,16276,84,76,PLATINUM_III,75,16,14769,37,39,PLATINUM_IV,31,16,14793,17,11,PLATINUM_II,9,13,11268,34,39,GOLD_III,0,13,10968,55,32,DIAMOND_I,75,17,17215,33,31,PLATINUM_I,37,14,11883,19,13,PLATINUM_IV,0,14,11840,32,34,PLATINUM_II,48,13,10027,39,40,PLATINUM_II,53,11,8057
0,39,40,PLATINUM_II,53,14,12051,150,139,GOLD_III,39,15,13518,181,167,GOLD_III,66,14,12217,17,20,SILVER_IV,21,14,12062,79,64,PLATINUM_III,25,12,9756,25,16,GOLD_IV,65,13,10687,8,7,BRONZE_I,73,14,11972,19,13,PLATINUM_IV,0,14,12062,466,455,GOLD_I,24,12,9615,7,19,BRONZE_IV,19,11,7466
1,44,44,GOLD_I,33,17,17899,56,69,GOLD_IV,18,17,18112,6,4,SILVER_III,67,17,18080,6,4,SILVER_III,67,17,18103,87,83,PLATINUM_III,73,16,15756,25,16,GOLD_IV,65,18,19612,8,7,BRONZE_I,73,15,14200,19,13,PLATINUM_IV,0,17,17494,132,145,PLATINUM_IV,0,15,14645,22,20,GOLD_IV,59,15,13071
1,13,18,SILVER_II,46,14,12160,21,16,SILVER_II,56,13,10093,26,21,PLATINUM_IV,17,15,14176,13,12,BRONZE_III,0,11,8356,67,59,GOLD_IV,79,12,8788,25,16,GOLD_IV,65,15,13709,8,7,BRONZE_I,73,13,11075,19,13,PLATINUM_IV,0,15,14542,132,145,PLATINUM_IV,0,14,12768,22,20,GOLD_IV,59,12,8756
0,123,127,GOLD_IV,27,16,15842,43,33,PLATINUM_IV,1,15,13989,23,34,GOLD_III,22,17,17144,32,31,SILVER_II,62,14,12866,9,9,SILVER_IV,1,13,10035,67,59,GOLD_IV,79,14,12384,145,149,SILVER_I,9,13,10086,19,13,PLATINUM_IV,0,15,13259,61,43,PLATINUM_II,61,14,11850,82,65,PLATINUM_III,41,13,10383
1,5,7,BRONZE_III,15,10,6219,88,101,SILVER_I,15,9,5271,88,101,SILVER_I,15,10,6244,151,135,PLATINUM_III,73,7,3890,5,8,BRONZE_III,94,7,3591,58,53,GOLD_III,0,11,8215,83,95,PLATINUM_IV,24,10,6655,19,13,PLATINUM_IV,0,9,6007,145,149,SILVER_I,9,10,6631,82,65,PLATINUM_III,41,9,5703
1,552,507,PLATINUM_IV,32,13,10632,552,507,PLATINUM_IV,32,10,6182,15,15,BRONZE_I,87,10,6995,264,253,GOLD_II,0,9,5705,264,253,GOLD_II,0,8,4836,150,170,SILVER_IV,27,12,9074,166,156,PLATINUM_IV,12,12,9493,19,13,PLATINUM_IV,0,11,8197,145,149,SILVER_I,9,14,12485,82,65,PLATINUM_III,41,10,6592
1,50,62,GOLD_IV,21,17,17281,511,459,GOLD_II,43,18,19583,133,120,PLATINUM_IV,90,18,18796,312,318,GOLD_II,72,18,18719,123,106,PLATINUM_III,12,16,16383,249,243,GOLD_I,0,17,18149,50,66,GOLD_II,63,17,16822,61,72,GOLD_III,0,18,18383,155,155,PLATINUM_IV,1,15,13350,206,225,GOLD_III,82,14,12488
0,171,148,GOLD_II,77,11,7528,50,62,GOLD_IV,21,12,8785,133,120,PLATINUM_IV,90,12,8919,312,318,GOLD_II,72,10,6945,102,110,GOLD_II,36,10,6179,57,66,GOLD_I,26,14,11694,52,57,GOLD_IV,56,12,8766,311,277,PLATINUM_IV,0,13,10945,258,238,GOLD_II,0,11,8220,442,454,GOLD_I,0,11,7449
0,162,161,GOLD_III,57,12,9207,50,62,GOLD_IV,21,13,10505,133,120,PLATINUM_IV,90,12,9476,290,273,GOLD_II,73,12,9945,82,83,GOLD_III,4,12,8711,48,51,GOLD_II,40,16,14737,175,162,GOLD_I,39,13,10831,82,66,GOLD_I,24,14,11944,106,81,PLATINUM_IV,0,14,11477,130,105,GOLD_II,76,12,8881
0,285,288,GOLD_I,99,13,10256,50,62,GOLD_IV,21,13,10713,133,120,PLATINUM_IV,90,12,9423,146,140,GOLD_III,78,9,5936,276,277,GOLD_II,66,11,7958,313,317,GOLD_III,56,14,12669,113,90,PLATINUM_IV,35,12,9792,188,191,GOLD_II,36,13,11269,194,183,PLATINUM_IV,20,12,9174,169,177,PLATINUM_IV,42,11,8430
